user_id,timestamp,channel,campaign_id,impressions,clicks,conversions,cost,revenue,session_duration,bounce_rate
user_42130,2025-09-13 14:50:15.876878,Paid Search,Spring Fling,1180,338,27,160.03,1327.36,285,0.39
user_50142,2025-11-13 14:50:15.876883,Social Media,Summer Promo,1955,480,27,466.53,742.71,415,0.14
user_46468,2026-02-20 22:50:15.876888,Organic Search,None,3604,327,12,0.0,437.91,534,0.52
user_40698,2025-05-16 02:50:15.876893,Organic Search,Spring Fling,3479,21,17,0.0,817.26,445,0.12
user_20655,2025-07-10 05:50:15.876897,Referral,Spring Fling,1698,486,11,0.0,1526.54,348,0.64
user_57897,2025-10-02 07:50:15.876902,Email,Winter Sale,1728,303,7,166.18,951.59,345,0.1
user_40075,2025-10-03 17:50:15.876907,Paid Search,Fall Cleanup,3278,451,22,325.85,599.73,359,0.13
user_19359,2025-04-13 05:50:15.876911,Referral,None,2747,449,49,0.0,1663.74,161,0.77
user_52056,2025-12-11 02:50:15.876916,Paid Search,Fall Cleanup,3472,304,4,64.23,1763.29,173,0.3
user_61831,2025-06-16 16:50:15.876921,Organic Search,Winter Sale,1169,351,6,0.0,866.5,276,0.16
user_69191,2025-12-03 18:50:15.876926,Email,Fall Cleanup,2876,13,14,458.86,749.38,92,0.42
user_43272,2025-05-10 19:50:15.876930,Email,None,1292,313,2,231.76,1225.4,532,0.14
user_24671,2025-06-10 23:50:15.876936,Organic Search,Winter Sale,913,400,17,0.0,115.95,265,0.7
user_37048,2025-12-20 16:50:15.876941,Social Media,Fall Cleanup,1252,325,37,308.36,1382.65,426,0.5
user_86274,2025-04-11 20:50:15.876945,Email,Summer Promo,2855,177,25,213.39,1564.58,152,0.54
user_35963,2025-05-23 17:50:15.876950,Social Media,Spring Fling,1983,17,37,311.3,794.88,299,0.7
user_53954,2025-12-14 19:50:15.876955,Paid Search,Winter Sale,367,133,32,137.07,349.23,37,0.73
user_82309,2025-12-19 09:50:15.876959,Email,Summer Promo,3771,381,20,195.24,57.64,371,0.21
user_10717,2026-03-07 05:50:15.876964,Organic Search,None,2912,323,16,0.0,1274.49,344,0.32
user_21676,2025-06-19 12:50:15.876969,Social Media,Spring Fling,4780,194,42,433.36,537.99,590,0.24
user_14434,2025-07-04 04:50:15.876974,Paid Search,Winter Sale,4185,44,1,180.68,927.78,365,0.14
user_59810,2025-04-28 00:50:15.876978,Paid Search,Spring Fling,483,82,24,321.22,772.71,285,0.53
user_14994,2025-05-16 00:50:15.876983,Email,Winter Sale,4056,380,40,114.57,349.77,145,0.3
user_14234,2025-07-11 17:50:15.876988,Email,Winter Sale,2950,22,18,133.76,1016.74,418,0.22
user_79300,2025-10-19 12:50:15.876992,Referral,Fall Cleanup,4625,48,37,0.0,919.19,114,0.51
user_53949,2025-07-28 08:50:15.876997,Referral,Spring Fling,3511,93,24,0.0,1248.3,79,0.61
user_47405,2026-01-30 10:50:15.877002,Email,Spring Fling,1149,30,38,236.44,503.77,193,0.72
user_44872,2025-10-21 12:50:15.877007,Referral,Summer Promo,1933,262,3,0.0,429.28,177,0.11
user_52215,2025-05-04 04:50:15.877011,Organic Search,None,897,312,2,0.0,1628.69,584,0.52
user_33185,2025-08-23 13:50:15.877016,Organic Search,Summer Promo,4567,476,33,0.0,1404.38,165,0.31
user_53442,2025-11-21 19:50:15.877021,Referral,Fall Cleanup,3075,267,41,0.0,1544.41,247,0.89
user_61759,2025-08-29 09:50:15.877025,Email,Winter Sale,1390,309,9,348.18,246.58,535,0.23
user_51153,2025-06-26 03:50:15.877030,Organic Search,Fall Cleanup,2287,497,48,0.0,448.08,401,0.45
user_87535,2025-11-19 03:50:15.877035,Paid Search,Fall Cleanup,166,39,26,468.36,1151.06,263,0.88
user_12581,2025-11-13 09:50:15.877039,Email,Summer Promo,1492,480,47,366.81,1714.4,144,0.27
user_61717,2026-02-19 09:50:15.877044,Social Media,Winter Sale,4091,137,25,157.77,1784.23,218,0.75
user_12763,2025-11-11 19:50:15.877049,Social Media,None,3121,320,26,183.17,1663.82,446,0.29
user_65480,2026-01-21 03:50:15.877053,Email,Fall Cleanup,1801,49,0,201.64,86.8,226,0.16
user_48759,2025-10-19 14:50:15.877058,Referral,None,678,470,43,0.0,1641.76,579,0.13
user_86067,2026-01-22 01:50:15.877063,Organic Search,Winter Sale,1705,106,19,0.0,1798.18,553,0.86
user_35307,2025-11-01 10:50:15.877067,Organic Search,Winter Sale,4143,233,24,0.0,113.5,585,0.27
user_21064,2026-01-03 09:50:15.877072,Email,Summer Promo,2078,101,9,352.9,832.56,43,0.33
user_86848,2025-04-06 09:50:15.877077,Paid Search,Spring Fling,4605,289,0,367.78,1073.22,593,0.87
user_47548,2026-01-14 03:50:15.877081,Referral,Summer Promo,2980,179,15,0.0,465.5,274,0.63
user_46945,2025-07-30 21:50:15.877086,Paid Search,None,2770,293,10,281.15,1033.37,331,0.49
user_57937,2025-10-27 17:50:15.877091,Email,Summer Promo,3816,231,3,365.38,1771.91,493,0.45
user_16476,2026-03-16 01:50:15.877096,Email,Winter Sale,4384,126,34,158.33,1733.89,462,0.14
user_61756,2026-03-18 12:50:15.877101,Paid Search,Fall Cleanup,4472,257,12,375.34,1879.67,491,0.77
user_12382,2025-08-06 11:50:15.877105,Social Media,Spring Fling,2254,370,20,178.27,968.22,313,0.71
user_59683,2026-02-05 22:50:15.877110,Email,Winter Sale,2904,358,14,452.39,821.13,563,0.17
user_97999,2025-12-21 12:50:15.877115,Referral,Fall Cleanup,2320,363,9,0.0,1331.58,397,0.38
user_55276,2026-03-29 03:50:15.877119,Paid Search,None,4089,444,37,164.72,833.52,186,0.81
user_43402,2025-06-28 16:50:15.877124,Social Media,None,1098,415,10,254.4,83.89,492,0.29
user_36946,2025-12-23 23:50:15.877129,Paid Search,None,821,98,31,390.17,1439.84,190,0.59
user_89698,2025-07-08 12:50:15.877134,Social Media,Summer Promo,1314,87,32,376.91,561.97,203,0.49
user_83933,2026-01-06 21:50:15.877139,Social Media,None,1793,467,19,113.25,98.17,528,0.75
user_32335,2026-02-10 22:50:15.877144,Referral,None,3494,83,35,0.0,41.24,579,0.13
user_55095,2025-09-28 23:50:15.877148,Email,Summer Promo,4125,401,29,158.95,1862.72,365,0.75
user_89930,2025-12-17 16:50:15.877153,Social Media,Fall Cleanup,3679,23,9,247.04,504.15,55,0.21
user_37197,2026-01-30 01:50:15.877158,Email,Winter Sale,2903,54,14,274.11,895.8,533,0.11
user_32010,2025-05-22 12:50:15.877163,Referral,Spring Fling,2330,47,28,0.0,1901.15,328,0.58
user_34123,2026-01-12 04:50:15.877167,Email,None,4912,425,0,334.91,935.03,466,0.31
user_97923,2025-11-25 14:50:15.877172,Organic Search,None,558,254,20,0.0,157.22,40,0.67
user_12890,2025-08-02 19:50:15.877177,Social Media,None,1801,71,14,473.7,1103.87,267,0.48
user_18026,2025-08-26 06:50:15.877182,Referral,Summer Promo,726,105,2,0.0,176.4,439,0.58
user_74925,2025-04-25 16:50:15.877186,Paid Search,Summer Promo,2556,332,32,317.41,190.18,363,0.65
user_78842,2025-11-14 06:50:15.877191,Referral,Summer Promo,306,261,37,0.0,1702.95,342,0.84
user_43665,2026-02-15 22:50:15.877196,Social Media,Spring Fling,3416,477,18,147.97,578.84,30,0.76
user_19277,2026-01-14 07:50:15.877201,Referral,Winter Sale,1456,70,3,0.0,1357.34,552,0.5
user_52239,2025-11-04 23:50:15.877206,Paid Search,None,4868,278,11,189.08,1017.85,117,0.45
user_57664,2025-11-24 05:50:15.877211,Organic Search,Fall Cleanup,3696,128,24,0.0,444.65,271,0.62
user_58008,2025-11-27 00:50:15.877216,Social Media,None,2039,96,33,243.87,1035.64,161,0.69
user_24683,2025-12-05 07:50:15.877221,Social Media,None,2895,92,16,199.46,137.99,357,0.24
user_10670,2025-04-11 12:50:15.877226,Referral,None,4468,89,5,0.0,694.42,140,0.13
user_99211,2025-07-14 17:50:15.877231,Email,None,2773,237,11,230.44,1045.67,318,0.46
user_27889,2025-12-21 04:50:15.877235,Email,Winter Sale,1149,492,14,216.7,456.79,446,0.18
user_65612,2026-02-24 23:50:15.877240,Paid Search,Fall Cleanup,2691,312,16,74.37,1320.38,103,0.32
user_54535,2026-02-25 05:50:15.877245,Organic Search,Summer Promo,3889,120,0,0.0,103.62,137,0.57
user_88542,2025-08-15 00:50:15.877250,Organic Search,Fall Cleanup,4104,379,13,0.0,969.62,545,0.22
user_64319,2025-06-11 02:50:15.877255,Referral,None,190,319,1,0.0,1429.99,134,0.12
user_31639,2025-04-19 19:50:15.877260,Referral,Fall Cleanup,575,80,3,0.0,859.89,411,0.54
user_74712,2025-05-24 18:50:15.877264,Email,None,2146,445,1,52.63,1749.17,106,0.47
user_26633,2025-06-18 15:50:15.877269,Organic Search,Fall Cleanup,4921,494,25,0.0,1264.39,232,0.35
user_44660,2025-09-21 00:50:15.877274,Organic Search,Spring Fling,3790,337,45,0.0,1916.99,530,0.48
user_78975,2025-08-31 02:50:15.877279,Organic Search,Fall Cleanup,4125,34,49,0.0,568.24,270,0.65
user_42172,2025-06-17 13:50:15.877284,Paid Search,Summer Promo,3366,288,39,315.15,1877.58,401,0.19
user_69197,2025-09-20 20:50:15.877289,Paid Search,Summer Promo,4729,211,32,207.73,1213.65,234,0.3
user_68847,2025-12-20 11:50:15.877293,Referral,Fall Cleanup,2845,423,47,0.0,1490.36,441,0.74
user_21577,2025-12-21 15:50:15.877298,Email,Fall Cleanup,184,234,38,346.48,1804.32,243,0.64
user_87299,2025-05-12 21:50:15.877303,Social Media,Winter Sale,2739,276,5,493.06,1102.39,470,0.31
user_30176,2025-06-10 18:50:15.877308,Email,Fall Cleanup,176,428,29,77.57,1724.36,560,0.42
user_54386,2026-01-13 00:50:15.877313,Paid Search,Summer Promo,2530,292,21,38.57,1083.39,241,0.2
user_73972,2026-03-02 17:50:15.877317,Paid Search,Spring Fling,3604,126,26,144.65,1198.4,82,0.3
user_99791,2026-01-29 21:50:15.877322,Referral,Summer Promo,2524,76,18,0.0,890.2,540,0.77
user_51003,2026-01-05 21:50:15.877327,Social Media,Winter Sale,2321,56,9,466.98,291.28,117,0.45
user_29996,2026-02-01 01:50:15.877331,Organic Search,Fall Cleanup,505,250,5,0.0,1107.01,38,0.61
user_96598,2025-05-03 13:50:15.877336,Social Media,Spring Fling,2229,187,25,280.69,1954.9,112,0.23
user_45931,2025-07-02 19:50:15.877341,Social Media,Summer Promo,4216,17,41,165.85,1574.37,54,0.25
user_45710,2026-01-12 17:50:15.877345,Social Media,Spring Fling,497,192,2,130.45,1495.0,254,0.85
user_44693,2025-07-05 00:50:15.877350,Referral,None,1900,86,2,0.0,1286.62,526,0.77
user_45740,2025-08-25 04:50:15.877355,Paid Search,Summer Promo,3573,435,5,166.98,695.82,459,0.73
user_87241,2025-06-25 04:50:15.877360,Organic Search,None,1908,76,48,0.0,339.23,457,0.36
user_86502,2026-01-16 09:50:15.877364,Social Media,Spring Fling,4026,157,49,486.09,449.1,223,0.55
user_27374,2026-03-24 22:50:15.877369,Organic Search,Fall Cleanup,2044,182,9,0.0,12.64,147,0.49
user_86674,2025-05-31 01:50:15.877374,Social Media,Fall Cleanup,537,44,37,271.03,1346.96,107,0.86
user_91471,2025-08-01 07:50:15.877379,Paid Search,Fall Cleanup,322,86,12,27.28,1623.76,181,0.29
user_55913,2025-07-26 15:50:15.877384,Organic Search,None,1710,413,37,0.0,537.82,85,0.86
user_76025,2025-11-09 17:50:15.877388,Email,Fall Cleanup,2060,289,11,31.97,183.7,386,0.67
user_54516,2026-02-05 14:50:15.877393,Paid Search,Winter Sale,4704,194,45,454.05,671.45,288,0.43
user_97796,2025-07-03 21:50:15.877397,Organic Search,Summer Promo,4100,64,48,0.0,584.1,564,0.31
user_36069,2025-10-19 05:50:15.877402,Social Media,Summer Promo,2764,402,26,92.55,901.75,435,0.71
user_66233,2025-10-27 11:50:15.877407,Social Media,Spring Fling,1165,103,7,231.34,528.2,144,0.76
user_94811,2026-01-14 15:50:15.877412,Paid Search,None,1376,482,4,497.54,679.47,503,0.39
user_69049,2025-12-15 20:50:15.877416,Paid Search,Summer Promo,703,153,35,159.49,1815.11,363,0.24
user_49178,2025-07-24 22:50:15.877421,Social Media,None,288,256,37,142.04,669.67,338,0.49
user_42821,2025-06-03 00:50:15.877426,Organic Search,Spring Fling,775,448,42,0.0,1571.04,360,0.47
user_61727,2025-12-11 05:50:15.877430,Email,Fall Cleanup,737,209,29,302.6,1251.67,573,0.68
user_70935,2025-04-15 10:50:15.877435,Referral,Spring Fling,2096,245,36,0.0,675.08,533,0.88
user_26999,2026-03-18 11:50:15.877440,Paid Search,Winter Sale,1944,323,28,385.34,1635.58,117,0.53
user_72522,2025-12-13 12:50:15.877445,Social Media,Fall Cleanup,146,329,21,460.42,1190.15,32,0.69
user_48712,2026-02-20 21:50:15.877449,Organic Search,Fall Cleanup,919,229,13,0.0,17.24,412,0.38
user_74551,2025-12-16 12:50:15.877454,Paid Search,Fall Cleanup,3907,341,9,62.88,137.46,553,0.58
user_50172,2025-10-24 06:50:15.877459,Organic Search,Spring Fling,3122,380,10,0.0,1505.28,594,0.19
user_43722,2025-11-25 19:50:15.877463,Paid Search,Winter Sale,1180,225,34,57.58,893.06,177,0.75
user_20625,2025-11-02 14:50:15.877468,Social Media,None,3246,58,22,290.29,811.02,535,0.38
user_77165,2025-08-28 00:50:15.877473,Organic Search,Spring Fling,1377,294,7,0.0,291.65,113,0.16
user_86509,2026-01-13 06:50:15.877478,Social Media,Summer Promo,3834,472,20,273.52,314.64,427,0.89
user_16859,2025-08-06 00:50:15.877483,Organic Search,Summer Promo,2317,127,36,0.0,1595.5,213,0.82
user_51609,2026-01-14 20:50:15.877487,Paid Search,Spring Fling,2986,91,27,402.82,1658.03,198,0.26
user_53307,2025-04-18 13:50:15.877492,Referral,None,895,272,30,0.0,1120.01,590,0.39
user_31839,2025-06-26 17:50:15.877497,Referral,Summer Promo,3428,86,27,0.0,590.26,137,0.85
user_37216,2025-07-07 13:50:15.877502,Email,None,3106,220,41,13.63,1865.4,222,0.74
user_62953,2025-05-02 13:50:15.877506,Email,Fall Cleanup,3284,131,26,204.06,1247.92,243,0.83
user_94481,2026-02-09 09:50:15.877511,Social Media,Spring Fling,2489,334,39,126.6,1593.28,389,0.55
user_70593,2025-10-03 11:50:15.877516,Organic Search,Fall Cleanup,4243,99,20,0.0,6.57,124,0.29
user_82075,2025-06-22 19:50:15.877520,Email,Summer Promo,3958,267,8,208.64,900.64,572,0.28
user_59522,2025-07-27 22:50:15.877525,Paid Search,None,1318,170,28,330.49,1741.9,185,0.52
user_14886,2025-12-29 18:50:15.877530,Referral,Fall Cleanup,1860,185,14,0.0,676.47,553,0.84
user_17485,2026-02-14 17:50:15.877535,Organic Search,Summer Promo,824,302,32,0.0,1453.1,301,0.61
user_41455,2025-04-05 13:50:15.877540,Referral,Winter Sale,1444,98,36,0.0,1315.35,192,0.13
user_26767,2025-09-03 02:50:15.877546,Organic Search,Fall Cleanup,237,136,46,0.0,304.44,585,0.55
user_38453,2025-09-12 14:50:15.877551,Email,Winter Sale,4550,482,35,346.17,1549.81,209,0.59
user_86280,2025-06-09 17:50:15.877556,Email,Winter Sale,3654,368,27,279.01,225.05,252,0.57
user_63442,2025-09-04 00:50:15.877561,Social Media,Summer Promo,2859,295,9,302.71,1455.83,145,0.65
user_61877,2025-04-29 20:50:15.877565,Organic Search,Spring Fling,158,306,22,0.0,1981.94,34,0.33
user_22226,2025-11-20 03:50:15.877570,Paid Search,None,870,269,27,136.55,1915.96,95,0.22
user_32588,2026-01-26 13:50:15.877575,Email,Summer Promo,488,348,33,466.04,1600.48,556,0.7
user_88976,2026-03-05 16:50:15.877579,Social Media,Fall Cleanup,4024,484,4,152.14,1069.03,478,0.26
user_41709,2025-05-20 23:50:15.877584,Email,None,3522,253,17,224.63,1349.65,178,0.19
user_57788,2025-05-12 19:50:15.877589,Referral,Spring Fling,4534,120,5,0.0,1456.22,130,0.39
user_98031,2026-01-18 03:50:15.877594,Email,Summer Promo,4952,432,41,77.92,16.8,296,0.77
user_47019,2026-02-03 11:50:15.877599,Organic Search,Spring Fling,695,33,46,0.0,204.73,583,0.17
user_54948,2026-03-19 06:50:15.877603,Social Media,Fall Cleanup,535,59,22,281.29,1194.12,95,0.26
user_75133,2025-12-19 08:50:15.877608,Organic Search,Summer Promo,1573,46,27,0.0,13.07,379,0.48
user_76458,2025-09-15 17:50:15.877613,Paid Search,Fall Cleanup,4572,190,40,169.84,1817.81,149,0.33
user_37526,2025-04-14 10:50:15.877618,Paid Search,None,2082,262,12,168.47,979.33,274,0.68
user_83493,2025-10-22 16:50:15.877622,Email,None,2538,34,49,286.43,515.53,418,0.64
user_62198,2025-06-19 14:50:15.877627,Social Media,Spring Fling,2968,358,24,184.8,787.64,316,0.77
user_53395,2026-03-15 09:50:15.877632,Social Media,Spring Fling,4309,134,6,456.1,1701.55,77,0.26
user_34031,2025-06-26 17:50:15.877636,Social Media,None,3917,40,1,195.15,1854.39,447,0.62
user_85542,2025-04-19 15:50:15.877641,Social Media,Winter Sale,873,246,15,250.32,232.47,380,0.72
user_47701,2025-11-06 15:50:15.877646,Email,None,2026,236,1,271.36,1555.92,184,0.15
user_35939,2025-10-09 10:50:15.877651,Organic Search,Summer Promo,2319,357,35,0.0,1156.45,367,0.13
user_59145,2025-10-09 23:50:15.877655,Email,Fall Cleanup,117,47,1,286.31,1171.01,290,0.55
user_30324,2026-02-14 23:50:15.877660,Organic Search,None,4430,392,48,0.0,1558.9,558,0.57
user_32867,2025-12-21 10:50:15.877665,Referral,None,4066,67,37,0.0,445.69,232,0.41
user_10203,2025-04-17 20:50:15.877669,Referral,Fall Cleanup,1792,245,9,0.0,1062.09,469,0.13
user_26544,2026-02-19 22:50:15.877674,Organic Search,Fall Cleanup,2870,190,13,0.0,638.71,195,0.42
user_25899,2026-03-05 07:50:15.877679,Email,Summer Promo,4476,123,26,21.25,189.02,408,0.61
user_39063,2025-07-03 20:50:15.877683,Paid Search,Fall Cleanup,3367,315,14,412.55,210.16,467,0.66
user_13748,2026-03-19 13:50:15.877688,Email,Spring Fling,1238,141,20,299.39,272.94,77,0.49
user_76629,2025-06-01 08:50:15.877693,Paid Search,None,1795,357,11,264.26,1229.8,258,0.52
user_90764,2025-09-26 05:50:15.877697,Email,Fall Cleanup,1686,189,42,15.99,211.66,51,0.64
user_30884,2025-06-11 14:50:15.877702,Social Media,Summer Promo,4613,424,32,392.62,1140.21,304,0.46
user_35183,2025-04-16 09:50:15.877707,Social Media,Fall Cleanup,2431,480,39,107.05,1176.59,142,0.31
user_91570,2026-02-24 21:50:15.877711,Referral,None,4780,87,21,0.0,1807.79,574,0.28
user_81246,2026-03-19 18:50:15.877716,Referral,Winter Sale,2769,229,37,0.0,1252.75,118,0.7
user_29259,2025-10-25 23:50:15.877721,Organic Search,Fall Cleanup,2368,151,43,0.0,1971.18,40,0.49
user_45959,2025-05-09 07:50:15.877726,Paid Search,Spring Fling,2156,394,47,21.29,61.99,56,0.6
user_43457,2025-04-30 18:50:15.877731,Social Media,None,2522,52,17,125.59,1408.29,485,0.48
user_95679,2026-02-18 09:50:15.877735,Email,Summer Promo,4729,489,43,141.46,52.96,60,0.76
user_12103,2026-02-14 02:50:15.877740,Organic Search,None,3586,127,1,0.0,1458.76,476,0.5
user_75901,2026-03-12 09:50:15.877744,Email,Winter Sale,2849,68,28,245.72,771.7,457,0.89
user_54535,2025-06-05 11:50:15.877756,Social Media,Summer Promo,4141,70,6,149.01,1222.62,588,0.29
user_26103,2025-07-10 02:50:15.877761,Social Media,Winter Sale,2924,50,30,496.71,619.08,543,0.21
user_88278,2025-12-03 15:50:15.877766,Social Media,Winter Sale,1505,283,40,294.18,318.21,428,0.4
user_22391,2026-02-06 07:50:15.877771,Social Media,Spring Fling,1986,197,17,287.57,1447.03,561,0.83
user_38901,2025-07-31 16:50:15.877776,Email,Fall Cleanup,3087,462,8,118.23,1809.24,416,0.78
user_91159,2025-12-14 03:50:15.877781,Organic Search,Spring Fling,3675,499,7,0.0,367.16,359,0.3
user_77914,2025-11-18 06:50:15.877786,Social Media,Spring Fling,4642,344,32,70.75,1841.41,167,0.58
user_60357,2026-03-26 05:50:15.877790,Referral,Spring Fling,2827,196,4,0.0,280.36,511,0.57
user_96908,2025-06-16 21:50:15.877795,Organic Search,Summer Promo,4820,435,47,0.0,1471.32,329,0.33
user_48437,2025-04-07 00:50:15.877800,Referral,Fall Cleanup,1963,473,13,0.0,1918.89,61,0.29
user_45503,2026-01-06 01:50:15.877805,Email,Fall Cleanup,2453,237,12,192.13,294.74,486,0.41
user_85403,2025-08-26 15:50:15.877810,Social Media,Summer Promo,2996,173,10,494.49,870.18,571,0.73
user_51258,2025-08-05 11:50:15.877814,Organic Search,Spring Fling,4927,433,19,0.0,674.91,414,0.25
user_43724,2025-12-15 12:50:15.877819,Social Media,Spring Fling,2601,295,22,10.75,776.96,361,0.46
user_74286,2025-06-24 18:50:15.877824,Social Media,Winter Sale,1037,111,44,301.46,1506.28,73,0.49
user_84842,2025-12-17 08:50:15.877829,Organic Search,Winter Sale,2180,480,26,0.0,1322.38,576,0.85
user_24908,2025-12-26 17:50:15.877834,Social Media,None,1855,276,14,327.06,1937.37,453,0.34
user_60626,2025-06-21 00:50:15.877839,Social Media,Winter Sale,3490,133,29,52.0,370.96,74,0.12
user_47228,2026-03-26 07:50:15.877844,Paid Search,Fall Cleanup,1316,162,15,274.84,1086.52,409,0.65
user_33386,2025-09-25 20:50:15.877848,Paid Search,Summer Promo,1303,438,44,455.65,898.25,526,0.7
user_56754,2025-12-16 12:50:15.877853,Organic Search,Spring Fling,1990,188,39,0.0,1837.71,167,0.66
user_38302,2026-01-25 23:50:15.877858,Organic Search,None,3131,436,17,0.0,21.24,588,0.66
user_70815,2025-04-22 05:50:15.877862,Social Media,Winter Sale,490,75,46,409.14,1978.34,437,0.49
user_94748,2026-02-18 23:50:15.877867,Referral,None,2611,108,41,0.0,959.47,214,0.11
user_73344,2025-09-15 10:50:15.877872,Organic Search,Summer Promo,3077,440,22,0.0,1251.08,518,0.68
user_45618,2026-02-22 18:50:15.877876,Social Media,Summer Promo,3846,33,35,495.86,720.11,47,0.85
user_86234,2026-03-29 21:50:15.877881,Referral,None,198,342,37,0.0,1705.05,101,0.23
user_71114,2026-01-15 17:50:15.877886,Paid Search,None,2295,258,7,277.38,1123.98,200,0.15
user_80130,2025-10-06 08:50:15.877891,Organic Search,None,4765,499,38,0.0,1325.62,106,0.31
user_35525,2025-05-27 08:50:15.877895,Social Media,Spring Fling,4922,174,28,354.3,1297.81,429,0.78
user_89818,2025-06-30 13:50:15.877900,Paid Search,Fall Cleanup,1101,393,11,398.81,727.96,550,0.18
user_24334,2025-10-21 11:50:15.877905,Email,Winter Sale,1670,449,17,459.64,151.98,230,0.67
user_72767,2025-12-14 21:50:15.877910,Paid Search,Winter Sale,4498,103,49,187.2,1615.41,268,0.15
user_16644,2025-05-28 11:50:15.877915,Social Media,Winter Sale,3729,468,18,31.05,579.43,346,0.13
user_42933,2025-04-22 19:50:15.877920,Referral,None,1163,352,35,0.0,1697.86,552,0.81
user_53469,2025-07-24 14:50:15.877925,Email,None,738,133,32,339.09,1217.29,349,0.72
user_43687,2025-05-28 19:50:15.877930,Email,None,2842,311,4,114.59,707.41,579,0.58
user_62656,2026-01-20 22:50:15.877935,Email,Spring Fling,1242,165,38,406.89,1188.49,551,0.24
user_27375,2025-10-12 00:50:15.877940,Organic Search,Spring Fling,2220,358,27,0.0,1290.99,557,0.32
user_75206,2025-07-04 15:50:15.877945,Social Media,Spring Fling,651,258,25,14.93,1413.37,506,0.14
user_46607,2025-07-07 17:50:15.877950,Email,Spring Fling,3375,445,42,258.96,1644.68,354,0.62
user_93178,2026-01-27 10:50:15.877954,Paid Search,Summer Promo,1076,280,20,365.97,319.51,495,0.65
user_33993,2025-06-03 14:50:15.877959,Referral,Spring Fling,4291,438,22,0.0,1888.29,71,0.36
user_54386,2025-11-07 00:50:15.877964,Social Media,Spring Fling,3450,67,20,376.96,821.68,263,0.37
user_56287,2025-10-19 15:50:15.877968,Paid Search,Spring Fling,3314,204,10,224.82,1720.9,585,0.6
user_96724,2026-03-27 23:50:15.877973,Organic Search,Winter Sale,3647,210,41,0.0,440.96,466,0.86
user_86312,2025-11-21 15:50:15.877978,Email,Winter Sale,3031,81,38,54.37,58.06,309,0.42
user_85324,2025-08-02 14:50:15.877983,Paid Search,Winter Sale,4169,256,15,358.19,1146.69,233,0.49
user_81196,2025-08-15 09:50:15.877989,Social Media,Fall Cleanup,4085,490,32,199.0,649.33,335,0.66
user_80014,2025-10-23 06:50:15.877994,Paid Search,Summer Promo,4241,107,26,457.26,1968.92,539,0.37
user_18210,2025-11-22 22:50:15.877999,Organic Search,None,445,338,0,0.0,208.91,325,0.8
user_20922,2025-08-21 11:50:15.878003,Referral,Spring Fling,3042,90,43,0.0,94.61,51,0.78
user_46289,2025-08-11 21:50:15.878009,Email,Winter Sale,1176,434,15,181.01,90.04,271,0.64
user_43340,2025-05-21 22:50:15.878013,Social Media,Summer Promo,1271,74,4,74.4,433.75,423,0.53
user_49850,2026-03-09 22:50:15.878018,Email,Spring Fling,3870,433,45,300.96,1158.38,456,0.89
user_66984,2025-12-28 23:50:15.878023,Email,Fall Cleanup,3261,14,17,295.26,1011.13,482,0.66
user_94178,2025-10-02 23:50:15.878029,Email,None,332,487,40,402.0,700.15,536,0.61
user_21094,2026-01-11 19:50:15.878034,Paid Search,Spring Fling,3898,468,33,108.59,177.59,242,0.8
user_97959,2025-06-30 18:50:15.878039,Paid Search,None,4246,293,43,152.49,467.47,270,0.54
user_43418,2025-09-07 05:50:15.878044,Referral,Spring Fling,4860,303,24,0.0,368.29,438,0.29
user_15741,2026-02-22 17:50:15.878049,Organic Search,Fall Cleanup,4007,90,41,0.0,1491.33,588,0.21
user_82374,2025-06-19 01:50:15.878054,Social Media,Summer Promo,3799,96,33,219.77,1559.89,74,0.48
user_78798,2025-06-23 23:50:15.878059,Paid Search,None,550,411,14,482.37,1554.03,266,0.51
user_80532,2025-10-05 12:50:15.878064,Email,None,1462,302,3,330.0,1938.08,142,0.76
user_32164,2025-09-24 03:50:15.878069,Organic Search,Summer Promo,450,420,3,0.0,1768.48,536,0.21
user_45595,2025-07-03 20:50:15.878074,Social Media,None,2796,290,24,169.5,995.61,479,0.64
user_40257,2026-02-13 09:50:15.878078,Social Media,Winter Sale,1408,206,40,80.81,829.87,597,0.34
user_24211,2025-04-30 19:50:15.878083,Social Media,Summer Promo,4104,261,12,135.79,1831.54,567,0.85
user_15232,2025-12-07 14:50:15.878088,Social Media,Fall Cleanup,3025,92,41,135.67,1222.45,238,0.48
user_77753,2025-12-26 05:50:15.878092,Referral,Spring Fling,4778,36,45,0.0,588.8,319,0.6
user_62691,2025-05-24 15:50:15.878097,Social Media,Spring Fling,344,342,24,177.32,1128.93,527,0.62
user_99765,2025-11-05 15:50:15.878102,Organic Search,Summer Promo,4745,191,2,0.0,1984.3,212,0.17
user_89768,2026-03-11 04:50:15.878106,Paid Search,Winter Sale,4923,144,34,494.39,1698.94,429,0.78
user_35613,2025-10-22 10:50:15.878112,Organic Search,Fall Cleanup,4834,99,47,0.0,562.56,237,0.23
user_24026,2025-06-17 12:50:15.878116,Email,Spring Fling,4779,215,8,355.48,1905.91,452,0.42
user_63535,2026-02-15 20:50:15.878121,Referral,Spring Fling,2373,36,13,0.0,1962.92,419,0.64
user_40908,2025-11-06 14:50:15.878126,Referral,Winter Sale,540,387,21,0.0,462.33,395,0.14
user_62113,2026-03-18 23:50:15.878131,Email,None,3645,68,47,459.82,1791.18,465,0.56
